time,pair,tf,dir,entry,stop,target,stop_pips,R
2022-09-14 20:00:00,GBPUSD,H1,sell,1.15332,1.15493,1.15010,16.1,1.928
2022-09-15 23:00:00,GBPUSD,H1,sell,1.14623,1.14809,1.14251,18.6,1.937
2022-09-20 01:00:00,GBPUSD,H1,sell,1.14245,1.14372,1.13991,12.7,-1.090
2022-09-20 22:00:00,GBPUSD,H1,sell,1.13765,1.13852,1.13591,8.7,1.874
2022-09-22 22:00:00,GBPUSD,H1,sell,1.12331,1.12749,1.11495,41.8,1.971
2022-09-23 04:00:00,GBPUSD,H1,sell,1.11747,1.12452,1.10337,70.5,1.983
2022-09-30 12:00:00,GBPUSD,H1,sell,1.11288,1.11772,1.10320,48.4,-1.025
2022-10-12 00:00:00,GBPUSD,H1,buy,1.09953,1.09217,1.11425,73.6,1.983
2022-10-12 11:00:00,GBPUSD,H1,buy,1.10929,1.10210,1.12367,71.9,1.983
2022-10-13 05:00:00,GBPUSD,H1,buy,1.11461,1.10555,1.13273,90.6,1.986
2022-10-23 21:00:00,GBPUSD,H1,buy,1.13198,1.13060,1.13474,13.8,-1.083
2022-10-24 11:00:00,GBPUSD,H1,sell,1.12916,1.13445,1.11858,52.9,-1.023
2022-10-24 23:00:00,GBPUSD,H1,buy,1.13013,1.12912,1.13215,10.1,-1.110
2022-10-25 16:00:00,GBPUSD,H1,buy,1.14685,1.14586,1.14883,9.9,-1.112
2022-11-03 09:00:00,GBPUSD,H1,sell,1.12224,1.12785,1.11102,56.1,-1.022
2022-11-08 20:00:00,GBPUSD,H1,sell,1.15296,1.15583,1.14722,28.7,-1.042
2022-11-09 12:00:00,GBPUSD,H1,buy,1.13787,1.13545,1.14271,24.2,-1.049
2022-11-10 14:00:00,GBPUSD,H1,buy,1.16962,1.16257,1.18372,70.5,1.983
2022-11-11 11:00:00,GBPUSD,H1,buy,1.17935,1.17076,1.19653,85.9,1.986
2022-11-14 05:00:00,GBPUSD,H1,sell,1.17615,1.18293,1.16259,67.8,-1.018
2022-11-15 16:00:00,GBPUSD,H1,buy,1.18613,1.17891,1.20057,72.2,-1.017
2022-11-17 15:00:00,GBPUSD,H1,sell,1.18622,1.18653,1.18560,3.1,-1.287
2022-11-20 17:00:00,GBPUSD,H1,sell,1.18860,1.19012,1.18556,15.2,1.924
2022-11-21 11:00:00,GBPUSD,H1,sell,1.17829,1.18278,1.16931,44.9,-1.027
2022-11-22 04:00:00,GBPUSD,H1,buy,1.18593,1.18231,1.19317,36.2,1.967
2022-11-23 01:00:00,GBPUSD,H1,buy,1.18887,1.18710,1.19241,17.7,1.934
2022-11-23 16:00:00,GBPUSD,H1,buy,1.20515,1.20177,1.21191,33.8,1.964
2022-12-01 04:00:00,GBPUSD,H1,buy,1.21494,1.20683,1.23116,81.1,1.985
2022-12-02 16:00:00,GBPUSD,H1,buy,1.22772,1.22576,1.23164,19.6,1.940
2022-12-05 18:00:00,GBPUSD,H1,sell,1.21915,1.21992,1.21761,7.7,-1.140
2022-12-13 15:00:00,GBPUSD,H1,buy,1.23585,1.23440,1.23875,14.5,-1.079
2022-12-14 16:00:00,GBPUSD,H1,buy,1.24234,1.23432,1.25838,80.2,-1.015
2022-12-15 11:00:00,GBPUSD,H1,sell,1.22041,1.23574,1.18975,153.3,0.681
2022-12-19 13:00:00,GBPUSD,H1,sell,1.21586,1.21939,1.20880,35.3,-1.034
2022-12-20 05:00:00,GBPUSD,H1,sell,1.21750,1.21978,1.21294,22.8,1.948
2022-12-21 16:00:00,GBPUSD,H1,sell,1.20788,1.20977,1.20410,18.9,-1.062
2022-12-22 13:00:00,GBPUSD,H1,sell,1.20112,1.20448,1.19440,33.6,-1.036
2022-12-23 03:00:00,GBPUSD,H1,buy,1.20535,1.20275,1.21055,26.0,-1.046
2022-12-26 15:00:00,GBPUSD,H1,buy,1.20565,1.20506,1.20683,5.9,1.825
2022-12-27 12:00:00,GBPUSD,H1,sell,1.20133,1.20485,1.19429,35.2,-1.034
2022-12-28 15:00:00,GBPUSD,H1,sell,1.20161,1.20547,1.19389,38.6,-1.031
2022-12-29 19:00:00,GBPUSD,H1,buy,1.20653,1.20464,1.21031,18.9,-1.062
2023-01-02 20:00:00,GBPUSD,H1,sell,1.20506,1.20759,1.20000,25.3,-1.047
2023-01-03 11:00:00,GBPUSD,H1,sell,1.19683,1.20582,1.17885,89.9,-1.014
2023-01-05 15:00:00,GBPUSD,H1,sell,1.19093,1.19359,1.18561,26.6,1.955
2023-01-08 19:00:00,GBPUSD,H1,buy,1.21083,1.20782,1.21685,30.1,1.960
2023-01-10 02:00:00,GBPUSD,H1,sell,1.21492,1.21782,1.20912,29.0,-1.041
2023-01-10 21:00:00,GBPUSD,H1,sell,1.21470,1.21645,1.21120,17.5,-1.067
2023-01-11 12:00:00,GBPUSD,H1,sell,1.21204,1.21542,1.20528,33.8,-1.036
2023-01-12 04:00:00,GBPUSD,H1,buy,1.21766,1.21320,1.22658,44.6,-1.027
2023-01-15 19:00:00,GBPUSD,H1,buy,1.22451,1.22094,1.23165,35.7,-1.034
2023-01-16 11:00:00,GBPUSD,H1,sell,1.22072,1.22118,1.21980,4.6,1.786
2023-01-17 14:00:00,GBPUSD,H1,buy,1.22740,1.22448,1.23324,29.2,1.959
2023-01-18 16:00:00,GBPUSD,H1,buy,1.23424,1.23258,1.23756,16.6,-1.070
2023-01-24 21:00:00,GBPUSD,H1,buy,1.23243,1.23099,1.23531,14.4,-1.080
2023-01-25 19:00:00,GBPUSD,H1,buy,1.24068,1.23860,1.24484,20.8,-1.057
2023-01-30 01:00:00,GBPUSD,H1,sell,1.23920,1.24063,1.23634,14.3,-1.080
2023-01-31 04:00:00,GBPUSD,H1,sell,1.23249,1.23632,1.22483,38.3,-1.032
2023-01-31 16:00:00,GBPUSD,H1,sell,1.23137,1.23380,1.22651,24.3,-1.049
2023-02-01 22:00:00,GBPUSD,H1,buy,1.23845,1.23692,1.24151,15.3,-1.076
2023-02-03 03:00:00,GBPUSD,H1,sell,1.21958,1.22244,1.21386,28.6,-1.042
2023-02-05 20:00:00,GBPUSD,H1,sell,1.20415,1.20575,1.20095,16.0,-1.072
2023-02-10 05:00:00,GBPUSD,H1,sell,1.21124,1.21400,1.20572,27.6,1.957
2023-02-13 19:00:00,GBPUSD,H1,buy,1.21475,1.21214,1.21997,26.1,1.954
2023-02-15 13:00:00,GBPUSD,H1,sell,1.20150,1.20352,1.19746,20.2,-1.058
2023-02-21 22:00:00,GBPUSD,H1,sell,1.21194,1.21360,1.20862,16.6,1.930
2023-02-26 21:00:00,GBPUSD,H1,buy,1.19546,1.19410,1.19818,13.6,-1.084
2023-02-28 06:00:00,GBPUSD,H1,buy,1.20951,1.20257,1.22339,69.4,-1.018
2023-03-01 06:00:00,GBPUSD,H1,sell,1.20493,1.20894,1.19691,40.1,1.970
2023-03-01 21:00:00,GBPUSD,H1,sell,1.20112,1.20372,1.19592,26.0,1.954
2023-03-02 23:00:00,GBPUSD,H1,sell,1.19667,1.19777,1.19447,11.0,-1.102
2023-03-06 03:00:00,GBPUSD,H1,buy,1.20316,1.20221,1.20506,9.5,-1.116
2023-03-08 14:00:00,GBPUSD,H1,sell,1.18420,1.18596,1.18068,17.6,-1.066
2023-03-12 22:00:00,GBPUSD,H1,buy,1.21230,1.20529,1.22632,70.1,-1.018
2023-03-16 21:00:00,GBPUSD,H1,buy,1.21351,1.21005,1.22043,34.6,1.965
2023-03-19 22:00:00,GBPUSD,H1,buy,1.21727,1.21673,1.21835,5.4,1.812
2023-03-21 09:00:00,GBPUSD,H1,sell,1.22180,1.22597,1.21346,41.7,-1.029
2023-03-22 03:00:00,GBPUSD,H1,buy,1.22744,1.22225,1.23782,51.9,-1.024
2023-03-23 11:00:00,GBPUSD,H1,buy,1.23213,1.22636,1.24367,57.7,-1.021
2023-03-23 22:00:00,GBPUSD,H1,buy,1.22821,1.22601,1.23261,22.0,-1.054
2023-03-26 21:00:00,GBPUSD,H1,sell,1.22360,1.22459,1.22162,9.9,-1.112
2023-03-27 12:00:00,GBPUSD,H1,buy,1.22826,1.22399,1.23680,42.7,1.972
2023-03-28 08:00:00,GBPUSD,H1,buy,1.23130,1.22797,1.23796,33.3,1.964
2023-03-31 07:00:00,GBPUSD,H1,buy,1.23734,1.23523,1.24156,21.1,-1.056
2023-04-03 23:00:00,GBPUSD,H1,buy,1.24042,1.23972,1.24182,7.0,-1.152
2023-04-11 10:00:00,GBPUSD,H1,buy,1.24305,1.24166,1.24583,13.9,-1.083
2023-04-17 05:00:00,GBPUSD,H1,sell,1.24010,1.24289,1.23452,27.9,-1.043
2023-04-30 22:00:00,GBPUSD,H1,buy,1.25616,1.25493,1.25862,12.3,-1.092
2023-05-02 20:00:00,GBPUSD,H1,buy,1.24815,1.24640,1.25165,17.5,1.933
2023-05-05 04:00:00,GBPUSD,H1,buy,1.26073,1.25958,1.26303,11.5,-1.098
2023-05-14 23:00:00,GBPUSD,H1,sell,1.24573,1.24670,1.24379,9.7,-1.114
2023-05-15 20:00:00,GBPUSD,H1,buy,1.25300,1.25168,1.25564,13.2,-1.087
2023-05-16 17:00:00,GBPUSD,H1,buy,1.24814,1.24752,1.24938,6.2,-1.168
2023-05-18 00:00:00,GBPUSD,H1,sell,1.24737,1.24936,1.24339,19.9,1.941
2023-06-01 22:00:00,GBPUSD,H1,buy,1.25397,1.25214,1.25763,18.3,-1.064
2023-06-05 15:00:00,GBPUSD,H1,sell,1.24311,1.24392,1.24149,8.1,-1.134
2023-06-08 03:00:00,GBPUSD,H1,sell,1.24564,1.24621,1.24450,5.7,-1.180
2023-06-09 02:00:00,GBPUSD,H1,buy,1.25576,1.25434,1.25860,14.2,-1.081
2023-06-13 18:00:00,GBPUSD,H1,buy,1.26094,1.25916,1.26450,17.8,1.934
2023-06-14 18:00:00,GBPUSD,H1,buy,1.26602,1.26253,1.27300,34.9,1.965
2023-06-28 22:00:00,GBPUSD,H1,buy,1.26262,1.26239,1.26308,2.3,-1.352
2023-07-06 21:00:00,GBPUSD,H1,sell,1.27323,1.27457,1.27055,13.4,-1.085
2023-07-10 04:00:00,GBPUSD,H1,buy,1.28178,1.27970,1.28594,20.8,-1.057
2023-07-24 14:00:00,GBPUSD,H1,buy,1.28237,1.27966,1.28779,27.1,1.956
2023-07-27 06:00:00,GBPUSD,H1,sell,1.29575,1.29963,1.28799,38.8,1.969
2023-07-28 01:00:00,GBPUSD,H1,sell,1.27935,1.28088,1.27629,15.3,-1.076
2023-07-30 22:00:00,GBPUSD,H1,sell,1.28541,1.28605,1.28413,6.4,-1.163
2023-08-01 12:00:00,GBPUSD,H1,sell,1.27605,1.27961,1.26893,35.6,-1.034
2023-08-02 06:00:00,GBPUSD,H1,sell,1.27822,1.27996,1.27474,17.4,1.933
2023-08-02 15:00:00,GBPUSD,H1,sell,1.27136,1.27395,1.26618,25.9,1.954
2023-08-02 19:00:00,GBPUSD,H1,buy,1.27185,1.27033,1.27489,15.2,-1.076
2023-08-06 19:00:00,GBPUSD,H1,buy,1.27483,1.27372,1.27705,11.1,-1.101
2023-08-07 19:00:00,GBPUSD,H1,buy,1.27809,1.27750,1.27927,5.9,-1.175
2023-08-09 12:00:00,GBPUSD,H1,sell,1.27228,1.27520,1.26644,29.2,-1.041
2023-08-10 00:00:00,GBPUSD,H1,sell,1.27118,1.27244,1.26866,12.6,-1.090
2023-08-13 19:00:00,GBPUSD,H1,sell,1.26936,1.27041,1.26726,10.5,1.894
2023-08-14 23:00:00,GBPUSD,H1,sell,1.26883,1.26942,1.26765,5.9,-1.175
2023-08-17 13:00:00,GBPUSD,H1,buy,1.27375,1.27361,1.27403,1.4,-1.472
2023-08-18 08:00:00,GBPUSD,H1,sell,1.27106,1.27429,1.26460,32.3,-1.037
2023-08-20 18:00:00,GBPUSD,H1,buy,1.27356,1.27262,1.27544,9.4,-1.117
2023-08-21 19:00:00,GBPUSD,H1,buy,1.27593,1.27512,1.27755,8.1,1.866
2023-08-23 05:00:00,GBPUSD,H1,sell,1.26433,1.27654,1.23991,122.1,1.990
2023-08-30 23:00:00,GBPUSD,H1,sell,1.27200,1.27350,1.26900,15.0,1.923
2023-09-03 18:00:00,GBPUSD,H1,buy,1.25876,1.25821,1.25986,5.5,1.815
2023-09-04 08:00:00,GBPUSD,H1,sell,1.26252,1.26433,1.25890,18.1,1.935
2023-09-05 11:00:00,GBPUSD,H1,sell,1.25805,1.25834,1.25747,2.9,-1.301
2023-09-05 17:00:00,GBPUSD,H1,buy,1.25656,1.25573,1.25822,8.3,-1.131
2023-09-11 07:00:00,GBPUSD,H1,sell,1.25145,1.25380,1.24675,23.5,-1.051
2023-09-12 10:00:00,GBPUSD,H1,buy,1.24642,1.24582,1.24762,6.0,1.828
2023-09-13 00:00:00,GBPUSD,H1,buy,1.24943,1.24797,1.25235,14.6,-1.079
2023-09-13 17:00:00,GBPUSD,H1,buy,1.24893,1.24797,1.25085,9.6,-1.115
2023-09-14 10:00:00,GBPUSD,H1,sell,1.24214,1.24811,1.23020,59.7,1.979
2023-09-17 23:00:00,GBPUSD,H1,sell,1.23873,1.24046,1.23527,17.3,-1.067
2023-09-18 19:00:00,GBPUSD,H1,sell,1.23827,1.23887,1.23707,6.0,-1.172
2023-09-21 04:00:00,GBPUSD,H1,sell,1.23037,1.23321,1.22469,28.4,1.958
2023-09-22 12:00:00,GBPUSD,H1,sell,1.22513,1.22854,1.21831,34.1,1.965
2023-10-01 20:00:00,GBPUSD,H1,sell,1.21876,1.22065,1.21498,18.9,-1.062
2023-10-02 10:00:00,GBPUSD,H1,sell,1.21203,1.21681,1.20247,47.8,-1.025
2023-10-04 12:00:00,GBPUSD,H1,buy,1.21513,1.21050,1.22439,46.3,1.974
2023-10-05 19:00:00,GBPUSD,H1,buy,1.21868,1.21851,1.21902,1.7,-1.424
2023-10-08 19:00:00,GBPUSD,H1,buy,1.22191,1.21978,1.22617,21.3,-1.055
2023-10-09 14:00:00,GBPUSD,H1,buy,1.22338,1.21950,1.23114,38.8,1.969
2023-10-10 09:00:00,GBPUSD,H1,buy,1.22516,1.22341,1.22866,17.5,1.933
2023-10-11 06:00:00,GBPUSD,H1,buy,1.22914,1.22684,1.23374,23.0,-1.052
2023-10-13 01:00:00,GBPUSD,H1,sell,1.22051,1.22086,1.21981,3.5,1.737
2023-10-24 05:00:00,GBPUSD,H1,sell,1.22403,1.22895,1.21419,49.2,1.975
2023-10-24 18:00:00,GBPUSD,H1,sell,1.21602,1.21665,1.21476,6.3,-1.166
2023-11-05 19:00:00,GBPUSD,H1,buy,1.23672,1.23609,1.23798,6.3,1.834
2023-11-13 00:00:00,GBPUSD,H1,buy,1.22297,1.22219,1.22453,7.8,1.862
2023-11-14 21:00:00,GBPUSD,H1,buy,1.24896,1.24778,1.25132,11.8,-1.096
2023-11-15 23:00:00,GBPUSD,H1,buy,1.23930,1.23788,1.24214,14.2,-1.081
2023-11-16 17:00:00,GBPUSD,H1,buy,1.24144,1.24044,1.24344,10.0,-1.111
2023-11-17 11:00:00,GBPUSD,H1,buy,1.24276,1.24036,1.24756,24.0,1.950
2023-11-20 04:00:00,GBPUSD,H1,buy,1.25096,1.24698,1.25892,39.8,-1.030
2023-11-20 11:00:00,GBPUSD,H1,buy,1.25041,1.24607,1.25909,43.4,-1.028
2023-11-21 05:00:00,GBPUSD,H1,buy,1.25424,1.25185,1.25902,23.9,-1.050
2023-11-21 12:00:00,GBPUSD,H1,buy,1.25466,1.25253,1.25892,21.3,-1.055
2023-11-22 18:00:00,GBPUSD,H1,sell,1.24887,1.24976,1.24709,8.9,-1.123
2023-11-23 11:00:00,GBPUSD,H1,buy,1.25344,1.25238,1.25556,10.6,1.895
2023-11-23 16:00:00,GBPUSD,H1,sell,1.25316,1.25387,1.25174,7.1,-1.150
2023-11-24 14:00:00,GBPUSD,H1,buy,1.26084,1.25950,1.26352,13.4,-1.085
2023-12-07 12:00:00,GBPUSD,H1,buy,1.26025,1.25442,1.27191,58.3,-1.021
2023-12-14 16:00:00,GBPUSD,H1,buy,1.27655,1.27468,1.28029,18.7,-1.063
2023-12-19 19:00:00,GBPUSD,H1,sell,1.27240,1.27337,1.27046,9.7,1.886
2023-12-20 07:00:00,GBPUSD,H1,sell,1.26379,1.26801,1.25535,42.2,-1.029
2023-12-20 22:00:00,GBPUSD,H1,sell,1.26338,1.26511,1.25992,17.3,-1.067
2023-12-21 13:00:00,GBPUSD,H1,buy,1.26739,1.26417,1.27383,32.2,1.963
2023-12-22 10:00:00,GBPUSD,H1,buy,1.27155,1.26913,1.27639,24.2,-1.049
2023-12-26 14:00:00,GBPUSD,H1,buy,1.27225,1.27005,1.27665,22.0,-1.054
2023-12-27 16:00:00,GBPUSD,H1,buy,1.27971,1.27821,1.28271,15.0,-1.077
2023-12-29 09:00:00,GBPUSD,H1,sell,1.27327,1.27503,1.26975,17.6,-1.066
2024-01-04 12:00:00,GBPUSD,H1,sell,1.26832,1.27115,1.26266,28.3,1.958
2024-01-08 01:00:00,GBPUSD,H1,buy,1.27150,1.26967,1.27516,18.3,-1.064
2024-01-08 15:00:00,GBPUSD,H1,buy,1.27516,1.27385,1.27778,13.1,-1.087
2024-01-09 10:00:00,GBPUSD,H1,sell,1.27033,1.27363,1.26373,33.0,-1.036
2024-01-12 09:00:00,GBPUSD,H1,buy,1.27680,1.27182,1.28676,49.8,-1.024
2024-01-15 09:00:00,GBPUSD,H1,sell,1.27171,1.27400,1.26713,22.9,1.948
2024-01-19 00:00:00,GBPUSD,H1,sell,1.26987,1.27153,1.26655,16.6,1.930
2024-01-19 08:00:00,GBPUSD,H1,sell,1.26740,1.26914,1.26392,17.4,-1.067
2024-01-22 05:00:00,GBPUSD,H1,buy,1.27072,1.26855,1.27506,21.7,-1.054
2024-01-23 10:00:00,GBPUSD,H1,sell,1.26653,1.27191,1.25577,53.8,-1.023
2024-01-24 12:00:00,GBPUSD,H1,buy,1.27476,1.27325,1.27778,15.1,-1.076
2024-01-29 22:00:00,GBPUSD,H1,buy,1.27074,1.27043,1.27136,3.1,-1.287
2024-01-30 11:00:00,GBPUSD,H1,sell,1.26823,1.26885,1.26699,6.2,-1.168
2024-01-31 22:00:00,GBPUSD,H1,buy,1.26844,1.26729,1.27074,11.5,-1.098
2024-02-01 19:00:00,GBPUSD,H1,buy,1.27446,1.27387,1.27564,5.9,1.825
2024-02-02 16:00:00,GBPUSD,H1,sell,1.26284,1.26443,1.25966,15.9,1.927
2024-02-13 10:00:00,GBPUSD,H1,sell,1.26008,1.26885,1.24254,87.7,-1.014
2024-02-14 03:00:00,GBPUSD,H1,sell,1.25561,1.26119,1.24445,55.8,-1.022
2024-02-14 15:00:00,GBPUSD,H1,sell,1.25629,1.25712,1.25463,8.3,-1.131
2024-02-15 07:00:00,GBPUSD,H1,sell,1.25499,1.25613,1.25271,11.4,-1.099
2024-02-18 18:00:00,GBPUSD,H1,buy,1.26104,1.25959,1.26394,14.5,-1.079
2024-02-19 01:00:00,GBPUSD,H1,buy,1.26239,1.26101,1.26515,13.8,-1.083
2024-02-20 01:00:00,GBPUSD,H1,sell,1.25866,1.25896,1.25806,3.0,-1.294
2024-02-20 16:00:00,GBPUSD,H1,buy,1.26218,1.26151,1.26352,6.7,-1.157
2024-02-21 23:00:00,GBPUSD,H1,buy,1.26398,1.26299,1.26596,9.9,1.888
2024-02-23 06:00:00,GBPUSD,H1,buy,1.26801,1.26478,1.27447,32.3,-1.037
2024-02-28 16:00:00,GBPUSD,H1,buy,1.26605,1.26497,1.26821,10.8,-1.104
2024-02-29 23:00:00,GBPUSD,H1,sell,1.26280,1.26362,1.26116,8.2,-1.132
2024-03-01 05:00:00,GBPUSD,H1,sell,1.26294,1.26422,1.26038,12.8,-1.089
2024-03-04 10:00:00,GBPUSD,H1,buy,1.26976,1.26646,1.27636,33.0,1.964
2024-03-04 19:00:00,GBPUSD,H1,buy,1.26925,1.26827,1.27121,9.8,-1.113
2024-03-06 09:00:00,GBPUSD,H1,buy,1.27227,1.27040,1.27601,18.7,1.937
2024-03-07 03:00:00,GBPUSD,H1,buy,1.27368,1.27303,1.27498,6.5,-1.161
2024-03-07 10:00:00,GBPUSD,H1,buy,1.27890,1.27435,1.28800,45.5,1.973
2024-03-12 18:00:00,GBPUSD,H1,buy,1.27947,1.27844,1.28153,10.3,-1.108
2024-03-14 17:00:00,GBPUSD,H1,sell,1.27495,1.27583,1.27319,8.8,-1.124
2024-03-21 04:00:00,GBPUSD,H1,sell,1.27713,1.28040,1.27059,32.7,1.963
2024-03-21 22:00:00,GBPUSD,H1,sell,1.26425,1.26761,1.25753,33.6,1.964
2024-03-27 08:00:00,GBPUSD,H1,sell,1.26174,1.26393,1.25736,21.9,-1.054
2024-03-28 18:00:00,GBPUSD,H1,sell,1.26211,1.26353,1.25927,14.2,-1.081
2024-04-01 05:00:00,GBPUSD,H1,sell,1.26197,1.26322,1.25947,12.5,1.909
2024-04-03 22:00:00,GBPUSD,H1,buy,1.26499,1.26431,1.26635,6.8,1.845
2024-04-07 22:00:00,GBPUSD,H1,buy,1.26375,1.26132,1.26861,24.3,-1.049
2024-04-09 17:00:00,GBPUSD,H1,buy,1.26757,1.26616,1.27039,14.1,-1.081
2024-04-11 01:00:00,GBPUSD,H1,sell,1.25430,1.25503,1.25284,7.3,-1.146
2024-04-11 19:00:00,GBPUSD,H1,buy,1.25544,1.25494,1.25644,5.0,-1.200
2024-04-29 06:00:00,GBPUSD,H1,sell,1.25298,1.25410,1.25074,11.2,-1.100
2024-04-29 17:00:00,GBPUSD,H1,buy,1.25607,1.25508,1.25805,9.9,-1.112
2024-05-01 06:00:00,GBPUSD,H1,sell,1.24852,1.24990,1.24576,13.8,-1.083
2024-05-01 23:00:00,GBPUSD,H1,buy,1.25300,1.25193,1.25514,10.7,-1.105
2024-05-02 19:00:00,GBPUSD,H1,buy,1.25392,1.25283,1.25610,10.9,1.897
2024-05-08 04:00:00,GBPUSD,H1,sell,1.24749,1.24936,1.24375,18.7,-1.063
2024-05-14 22:00:00,GBPUSD,H1,buy,1.25948,1.25821,1.26202,12.7,1.910
2024-05-15 09:00:00,GBPUSD,H1,buy,1.26189,1.26018,1.26531,17.1,1.932
2024-05-16 16:00:00,GBPUSD,H1,buy,1.26686,1.26659,1.26740,2.7,-1.316
2024-05-20 05:00:00,GBPUSD,H1,buy,1.27037,1.26879,1.27353,15.8,-1.073
2024-05-22 03:00:00,GBPUSD,H1,buy,1.27471,1.27067,1.28279,40.4,-1.030
2024-05-23 00:00:00,GBPUSD,H1,buy,1.27257,1.27157,1.27457,10.0,-1.111
2024-05-24 15:00:00,GBPUSD,H1,buy,1.27396,1.27309,1.27570,8.7,-1.126
2024-05-27 15:00:00,GBPUSD,H1,buy,1.27705,1.27660,1.27795,4.5,-1.217
2024-05-29 05:00:00,GBPUSD,H1,sell,1.27606,1.27725,1.27368,11.9,1.905
2024-05-29 19:00:00,GBPUSD,H1,sell,1.26972,1.27069,1.26778,9.7,-1.114
2024-05-30 22:00:00,GBPUSD,H1,sell,1.27167,1.27349,1.26803,18.2,-1.064
2024-06-04 00:00:00,GBPUSD,H1,buy,1.28093,1.28025,1.28229,6.8,-1.155
2024-06-09 19:00:00,GBPUSD,H1,sell,1.27279,1.27320,1.27197,4.1,1.766
2024-06-10 12:00:00,GBPUSD,H1,buy,1.27285,1.27029,1.27797,25.6,1.953
2024-06-10 22:00:00,GBPUSD,H1,buy,1.27318,1.27233,1.27488,8.5,-1.128
2024-06-11 19:00:00,GBPUSD,H1,buy,1.27393,1.27322,1.27535,7.1,1.850
2024-06-12 04:00:00,GBPUSD,H1,buy,1.27574,1.27355,1.28012,21.9,1.946
2024-06-12 17:00:00,GBPUSD,H1,buy,1.27984,1.27899,1.28154,8.5,-1.128
2024-06-13 17:00:00,GBPUSD,H1,sell,1.27601,1.27681,1.27441,8.0,1.865
2024-06-19 08:00:00,GBPUSD,H1,sell,1.27193,1.27407,1.26765,21.4,1.945
2024-06-19 19:00:00,GBPUSD,H1,buy,1.27198,1.27134,1.27326,6.4,-1.163
2024-06-20 02:00:00,GBPUSD,H1,sell,1.27067,1.27188,1.26825,12.1,1.906
2024-06-20 13:00:00,GBPUSD,H1,sell,1.26647,1.26884,1.26173,23.7,-1.050
2024-06-24 16:00:00,GBPUSD,H1,sell,1.26817,1.26943,1.26565,12.6,-1.090
2024-06-26 15:00:00,GBPUSD,H1,sell,1.26248,1.26390,1.25964,14.2,-1.081
2024-07-01 19:00:00,GBPUSD,H1,sell,1.26449,1.26546,1.26255,9.7,1.886
2024-07-02 19:00:00,GBPUSD,H1,buy,1.26873,1.26755,1.27109,11.8,1.904
2024-07-04 10:00:00,GBPUSD,H1,buy,1.27621,1.27459,1.27945,16.2,1.928
2024-07-05 05:00:00,GBPUSD,H1,buy,1.27873,1.27620,1.28379,25.3,-1.047
2024-07-07 19:00:00,GBPUSD,H1,buy,1.28057,1.27845,1.28481,21.2,-1.056
2024-07-08 22:00:00,GBPUSD,H1,sell,1.28038,1.28173,1.27768,13.5,-1.085
2024-07-10 23:00:00,GBPUSD,H1,buy,1.28604,1.28480,1.28852,12.4,1.908
2024-07-29 08:00:00,GBPUSD,H1,sell,1.28381,1.28472,1.28199,9.1,-1.121
2024-08-13 23:00:00,GBPUSD,H1,sell,1.28559,1.28691,1.28295,13.2,1.913
2024-08-15 15:00:00,GBPUSD,H1,buy,1.28545,1.28467,1.28701,7.8,1.862
2024-08-16 05:00:00,GBPUSD,H1,buy,1.29050,1.28689,1.29772,36.1,1.967
2024-08-18 19:00:00,GBPUSD,H1,buy,1.29460,1.29303,1.29774,15.7,1.926
2024-08-19 19:00:00,GBPUSD,H1,buy,1.29890,1.29841,1.29988,4.9,-1.203
2024-08-21 05:00:00,GBPUSD,H1,sell,1.30268,1.30320,1.30164,5.2,-1.194
2024-08-21 18:00:00,GBPUSD,H1,buy,1.30926,1.30833,1.31112,9.3,-1.118
2024-08-23 08:00:00,GBPUSD,H1,buy,1.31191,1.31093,1.31387,9.8,-1.113
2024-08-26 09:00:00,GBPUSD,H1,buy,1.31866,1.31784,1.32030,8.2,1.868
2024-08-28 04:00:00,GBPUSD,H1,buy,1.32296,1.32158,1.32572,13.8,-1.083
2024-08-28 12:00:00,GBPUSD,H1,sell,1.31853,1.32314,1.30931,46.1,1.974
2024-08-29 14:00:00,GBPUSD,H1,sell,1.31707,1.31912,1.31297,20.5,-1.057
2024-09-08 23:00:00,GBPUSD,H1,sell,1.31300,1.31438,1.31024,13.8,1.917
2024-09-13 05:00:00,GBPUSD,H1,buy,1.31351,1.31231,1.31591,12.0,-1.094
2024-09-15 19:00:00,GBPUSD,H1,buy,1.31349,1.31156,1.31735,19.3,1.939
2024-09-16 10:00:00,GBPUSD,H1,buy,1.31988,1.31862,1.32240,12.6,1.910
2024-09-18 10:00:00,GBPUSD,H1,buy,1.32113,1.32042,1.32255,7.1,-1.150
2024-09-19 11:00:00,GBPUSD,H1,buy,1.32787,1.32186,1.33989,60.1,1.980
2024-10-03 11:00:00,GBPUSD,H1,sell,1.31113,1.31274,1.30791,16.1,-1.072
2024-10-06 18:00:00,GBPUSD,H1,sell,1.31167,1.31302,1.30897,13.5,-1.085
2024-10-07 11:00:00,GBPUSD,H1,sell,1.30795,1.30948,1.30489,15.3,-1.076
2024-10-09 09:00:00,GBPUSD,H1,sell,1.30747,1.30962,1.30317,21.5,1.945
2024-10-11 14:00:00,GBPUSD,H1,buy,1.30718,1.30645,1.30864,7.3,-1.146
2024-10-14 13:00:00,GBPUSD,H1,sell,1.30567,1.30609,1.30483,4.2,1.771
2024-10-15 22:00:00,GBPUSD,H1,buy,1.30736,1.30586,1.31036,15.0,-1.077
